 &plot nbnd=  38, nks=  1401 /
   10.871   10.871   11.196   11.196   13.387   13.387   14.851   14.851
            0.000000  0.112695  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.131   -5.131
   -1.476   -1.476   -1.458   -1.458   -0.036   -0.036    0.354    0.354    0.387    0.387
    4.829    4.829    5.823    5.823    6.347    6.347    6.956    6.956    9.862    9.862
   10.870   10.870   11.203   11.203   13.405   13.405   14.828   14.828
            0.000000  0.114905  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.130   -5.130
   -1.476   -1.476   -1.458   -1.458   -0.035   -0.035    0.353    0.353    0.388    0.388
    4.814    4.814    5.819    5.819    6.339    6.339    6.969    6.969    9.862    9.862
   10.870   10.870   11.211   11.211   13.424   13.424   14.805   14.805
            0.000000  0.117115  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.128   -5.128
   -1.476   -1.476   -1.457   -1.457   -0.035   -0.035    0.353    0.353    0.388    0.388
    4.798    4.798    5.816    5.816    6.332    6.332    6.983    6.983    9.862    9.862
   10.870   10.870   11.219   11.219   13.443   13.443   14.783   14.783
            0.000000  0.119324  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.127   -5.127
   -1.476   -1.476   -1.457   -1.457   -0.034   -0.034    0.353    0.353    0.389    0.389
    4.782    4.782    5.812    5.812    6.324    6.324    6.996    6.996    9.861    9.861
   10.871   10.871   11.227   11.227   13.462   13.462   14.760   14.760
            0.000000  0.121534  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.125   -5.125
   -1.476   -1.476   -1.456   -1.456   -0.034   -0.034    0.353    0.353    0.389    0.389
    4.767    4.767    5.808    5.808    6.316    6.316    7.009    7.009    9.860    9.860
   10.871   10.871   11.236   11.236   13.481   13.481   14.737   14.737
            0.000000  0.123744  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.124   -5.124
   -1.476   -1.476   -1.456   -1.456   -0.033   -0.033    0.352    0.352    0.390    0.390
    4.751    4.751    5.804    5.804    6.308    6.308    7.023    7.023    9.859    9.859
   10.872   10.872   11.244   11.244   13.500   13.500   14.715   14.715
            0.000000  0.125953  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.122   -5.122
   -1.476   -1.476   -1.455   -1.455   -0.033   -0.033    0.352    0.352    0.390    0.390
    4.735    4.735    5.800    5.800    6.300    6.300    7.037    7.037    9.858    9.858
   10.873   10.873   11.253   11.253   13.519   13.519   14.693   14.693
            0.000000  0.128163  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.121   -5.121
   -1.475   -1.475   -1.454   -1.454   -0.032   -0.032    0.352    0.352    0.390    0.390
    4.719    4.719    5.795    5.795    6.292    6.292    7.050    7.050    9.857    9.857
   10.875   10.875   11.261   11.261   13.539   13.539   14.671   14.671
            0.000000  0.130373  0.000000
